"Booking_id";"Rent_date";"Rent";"Services"
"154";"2022-03-01";"616";"120"
"154";"2022-04-01";"616";"120"
"154";"2022-05-01";"616";"120"
"154";"2022-06-01";"616";"120"
"155";"2021-07-01";"544";"110"
"155";"2021-08-01";"798";"110"
"156";"2021-09-01";"448";"110"
"156";"2021-10-01";"448";"110"
"156";"2021-11-01";"448";"110"
"156";"2021-12-01";"448";"110"
"156";"2022-01-01";"448";"110"
"156";"2022-02-01";"448";"110"
"156";"2022-03-01";"448";"110"
"156";"2022-04-01";"448";"110"
"156";"2022-05-01";"448";"110"
"156";"2022-06-01";"448";"110"
"157";"2021-09-01";"700";"110"
"157";"2021-10-01";"700";"110"
"157";"2021-11-01";"700";"110"
"157";"2021-12-01";"700";"110"
"157";"2022-01-01";"700";"110"
"157";"2022-02-01";"700";"110"
"157";"2022-03-01";"700";"110"
"157";"2022-04-01";"700";"110"
"157";"2022-05-01";"700";"110"
"157";"2022-06-01";"700";"110"
"158";"2021-09-01";"545";"65"
"158";"2021-10-01";"545";"65"
"158";"2021-11-01";"545";"65"
"158";"2021-12-01";"545";"65"
"158";"2022-01-01";"545";"65"
"158";"2022-02-01";"545";"65"
"159";"2021-09-01";"410";"65"
"159";"2021-10-01";"410";"65"
"159";"2021-11-01";"410";"65"
"159";"2021-12-01";"410";"65"
"159";"2022-01-01";"410";"65"
"159";"2022-02-01";"410";"65"
"160";"2021-09-01";"431";"110"
"160";"2021-10-01";"431";"110"
"160";"2021-11-01";"431";"110"
"160";"2021-12-01";"431";"110"
"160";"2022-01-01";"431";"110"
"160";"2022-02-01";"431";"110"
"160";"2022-03-01";"431";"110"
"160";"2022-04-01";"431";"110"
"160";"2022-05-01";"431";"110"
"160";"2022-06-01";"431";"110"
"161";"2021-08-01";"274.5";"120"
"161";"2021-09-01";"549";"120"
"161";"2021-10-01";"549";"120"
"161";"2021-11-01";"549";"120"
"161";"2021-12-01";"549";"120"
"161";"2022-01-01";"549";"120"
"161";"2022-02-01";"549";"120"
"161";"2022-03-01";"549";"120"
"161";"2022-04-01";"549";"120"
"161";"2022-05-01";"549";"120"
"161";"2022-06-01";"549";"120"
"161";"2022-07-01";"549";"120"
"162";"2021-08-01";"314";"110"
"162";"2021-09-01";"628";"110"
"162";"2021-10-01";"628";"110"
"162";"2021-11-01";"628";"110"
"162";"2021-12-01";"628";"110"
"162";"2022-01-01";"628";"110"
"162";"2022-02-01";"628";"110"
"162";"2022-03-01";"628";"110"
"162";"2022-04-01";"628";"110"
"162";"2022-05-01";"628";"110"
"162";"2022-06-01";"628";"110"
"163";"2021-10-01";"576";"110"
"163";"2021-11-01";"576";"110"
"163";"2021-12-01";"576";"110"
"163";"2022-01-01";"576";"110"
"163";"2022-02-01";"576";"110"
"163";"2022-03-01";"576";"110"
"163";"2022-04-01";"576";"110"
"164";"2021-09-01";"532";"110"
"164";"2021-10-01";"532";"110"
"164";"2021-11-01";"532";"110"
"164";"2021-12-01";"532";"110"
"164";"2022-01-01";"532";"110"
"164";"2022-02-01";"532";"110"
"164";"2022-03-01";"532";"110"
"164";"2022-04-01";"532";"110"
"164";"2022-05-01";"532";"110"
"164";"2022-06-01";"532";"110"
"165";"2021-10-01";"542";"130"
"165";"2021-11-01";"542";"130"
"165";"2021-12-01";"542";"130"
"165";"2022-01-01";"542";"130"
"165";"2022-02-01";"542";"130"
"165";"2022-03-01";"542";"130"
"166";"2021-10-01";"436.5";"60"
"166";"2021-11-01";"436.5";"60"
"166";"2021-12-01";"436.5";"60"
"166";"2022-01-01";"436.5";"60"
"166";"2022-02-01";"436.5";"60"
"166";"2022-03-01";"436.5";"60"
"166";"2022-04-01";"436.5";"60"
"166";"2022-05-01";"436.5";"60"
"166";"2022-06-01";"436.5";"60"
"167";"2021-09-01";"504";"110"
"167";"2021-10-01";"504";"110"
"167";"2021-11-01";"504";"110"
"167";"2021-12-01";"504";"110"
"167";"2022-01-01";"504";"110"
"168";"2021-09-01";"396";"65"
"168";"2021-10-01";"396";"65"
"168";"2021-11-01";"396";"65"
"168";"2021-12-01";"396";"65"
"169";"2021-09-01";"448";"110"
"169";"2021-10-01";"448";"110"
"169";"2021-11-01";"448";"110"
"169";"2021-12-01";"448";"110"
"169";"2022-01-01";"448";"110"
"169";"2022-02-01";"448";"110"
"170";"2021-08-01";"512";"110"
"170";"2021-09-01";"512";"110"
"170";"2021-10-01";"512";"110"
"170";"2021-11-01";"512";"110"
"170";"2021-12-01";"512";"110"
"170";"2022-01-01";"512";"110"
"170";"2022-02-01";"512";"110"
"170";"2022-03-01";"512";"110"
"170";"2022-04-01";"512";"110"
"170";"2022-05-01";"512";"110"
"170";"2022-06-01";"512";"110"
"170";"2022-07-01";"512";"110"
"171";"2021-09-01";"512";"110"
"171";"2021-10-01";"512";"110"
"171";"2021-11-01";"512";"110"
"171";"2021-12-01";"512";"110"
"171";"2022-01-01";"512";"110"
"171";"2022-02-01";"512";"110"
"171";"2022-03-01";"512";"110"
"171";"2022-04-01";"512";"110"
"171";"2022-05-01";"512";"110"
"171";"2022-06-01";"512";"110"
"172";"2021-09-01";"340";"60"
"172";"2021-10-01";"340";"60"
"173";"2021-09-01";"675";"110"
"173";"2021-10-01";"675";"110"
"173";"2021-11-01";"675";"110"
"173";"2021-12-01";"675";"110"
"174";"2021-05-01";"655";"110"
"174";"2021-06-01";"655";"110"
"174";"2021-07-01";"655";"110"
"174";"2021-08-01";"327.5";"110"
"175";"2021-09-01";"380";"60"
"175";"2021-10-01";"380";"60"
"175";"2021-11-01";"380";"60"
"175";"2021-12-01";"380";"60"
"175";"2022-01-01";"380";"60"
"175";"2022-02-01";"380";"60"
"175";"2022-03-01";"380";"60"
"175";"2022-04-01";"380";"60"
"175";"2022-05-01";"380";"60"
"175";"2022-06-01";"380";"60"
"176";"2021-09-01";"536";"110"
"176";"2021-10-01";"536";"110"
"176";"2021-11-01";"536";"110"
"176";"2021-12-01";"536";"110"
"176";"2022-01-01";"536";"110"
"176";"2022-02-01";"536";"110"
"176";"2022-03-01";"536";"110"
"176";"2022-04-01";"536";"110"
"176";"2022-05-01";"536";"110"
"176";"2022-06-01";"536";"110"
"177";"2021-10-01";"344";"130"
"177";"2021-11-01";"688";"130"
"177";"2021-12-01";"688";"130"
"177";"2022-01-01";"688";"130"
"177";"2022-02-01";"688";"130"
"177";"2022-03-01";"688";"130"
"177";"2022-04-01";"688";"130"
"177";"2022-05-01";"688";"130"
"177";"2022-06-01";"688";"130"
"177";"2022-07-01";"688";"130"
"178";"2021-09-01";"380";"60"
"178";"2021-10-01";"380";"60"
"178";"2021-11-01";"380";"60"
"178";"2021-12-01";"380";"60"
"178";"2022-01-01";"380";"60"
"178";"2022-02-01";"380";"60"
"178";"2022-03-01";"380";"60"
"178";"2022-04-01";"380";"60"
"178";"2022-05-01";"380";"60"
"178";"2022-06-01";"380";"60"
"179";"2021-09-01";"675";"110"
"179";"2021-10-01";"675";"110"
"179";"2021-11-01";"675";"110"
"179";"2021-12-01";"675";"110"
"180";"2021-09-01";"435";"60"
"180";"2021-10-01";"435";"60"
"180";"2021-11-01";"435";"60"
"180";"2021-12-01";"435";"60"
"180";"2022-01-01";"435";"60"
"181";"2021-09-01";"991";"65"
"181";"2021-10-01";"991";"65"
"182";"2021-09-01";"595";"120"
"182";"2021-10-01";"595";"120"
"182";"2021-11-01";"595";"120"
"182";"2021-12-01";"595";"120"
"182";"2022-01-01";"595";"120"
"182";"2022-02-01";"595";"120"
"182";"2022-03-01";"595";"120"
"182";"2022-04-01";"595";"120"
"182";"2022-05-01";"595";"120"
"182";"2022-06-01";"595";"120"
"182";"2022-07-01";"595";"120"
"183";"2021-07-01";"342";"120"
"183";"2021-08-01";"595";"120"
"183";"2021-09-01";"595";"120"
"183";"2021-10-01";"595";"120"
"183";"2021-11-01";"595";"120"
"183";"2021-12-01";"595";"120"
"183";"2022-01-01";"595";"120"
"183";"2022-02-01";"595";"120"
"183";"2022-03-01";"595";"120"
"183";"2022-04-01";"595";"120"
"183";"2022-05-01";"595";"120"
"184";"2021-08-01";"512";"110"
"184";"2021-09-01";"512";"110"
"184";"2021-10-01";"512";"110"
"184";"2021-11-01";"512";"110"
"184";"2021-12-01";"512";"110"
"184";"2022-01-01";"512";"110"
"184";"2022-02-01";"512";"110"
"184";"2022-03-01";"512";"110"
"184";"2022-04-01";"512";"110"
"184";"2022-05-01";"512";"110"
"184";"2022-06-01";"512";"110"
"184";"2022-07-01";"512";"110"
"185";"2021-09-01";"340";"60"
"185";"2021-10-01";"340";"60"
"185";"2021-11-01";"340";"60"
"185";"2021-12-01";"340";"60"
"185";"2022-01-01";"340";"60"
"185";"2022-02-01";"340";"60"
"185";"2022-03-01";"340";"60"
"185";"2022-04-01";"340";"60"
"185";"2022-05-01";"340";"60"
"185";"2022-06-01";"340";"60"
"185";"2022-07-01";"340";"60"
"185";"2022-08-01";"340";"60"
"186";"2021-08-01";"0.5";"60"
"186";"2021-09-01";"0.5";"60"
"187";"2021-07-01";"0.5";"60"
"187";"2021-08-01";"0.5";"60"
"187";"2021-09-01";"0.5";"60"
"188";"2021-07-01";"0.5";"60"
"188";"2021-08-01";"0.5";"60"
"188";"2021-09-01";"0.5";"60"
"189";"2021-09-01";"392";"60"
"189";"2021-10-01";"392";"60"
"189";"2021-11-01";"392";"60"
"189";"2021-12-01";"392";"60"
"189";"2022-01-01";"392";"60"
"189";"2022-02-01";"392";"60"
"189";"2022-03-01";"392";"60"
"189";"2022-04-01";"392";"60"
"189";"2022-05-01";"392";"60"
"189";"2022-06-01";"392";"60"
"190";"2021-09-01";"388";"60"
"190";"2021-10-01";"388";"60"
"190";"2021-11-01";"388";"60"
"190";"2021-12-01";"388";"60"
"190";"2022-01-01";"388";"60"
"190";"2022-02-01";"388";"60"
"190";"2022-03-01";"388";"60"
"190";"2022-04-01";"388";"60"
"190";"2022-05-01";"388";"60"
"190";"2022-06-01";"388";"60"
"191";"2021-10-01";"431";"110"
"191";"2021-11-01";"431";"110"
"191";"2021-12-01";"431";"110"
"191";"2022-01-01";"431";"110"
"191";"2022-02-01";"431";"110"
"191";"2022-03-01";"431";"110"
"191";"2022-04-01";"431";"110"
"191";"2022-05-01";"431";"110"
"192";"2021-09-01";"410";"60"
"192";"2021-10-01";"410";"60"
"192";"2021-11-01";"410";"60"
"192";"2021-12-01";"410";"60"
"192";"2022-01-01";"410";"60"
"193";"2021-09-01";"383";"60"
"193";"2021-10-01";"383";"60"
"193";"2021-11-01";"383";"60"
"193";"2021-12-01";"383";"60"
"193";"2022-01-01";"383";"60"
"193";"2022-02-01";"383";"60"
"194";"2021-09-01";"549";"120"
"194";"2021-10-01";"549";"120"
"194";"2021-11-01";"549";"120"
"194";"2021-12-01";"549";"120"
"194";"2022-01-01";"549";"120"
"194";"2022-02-01";"549";"120"
"194";"2022-03-01";"549";"120"
"194";"2022-04-01";"549";"120"
"194";"2022-05-01";"549";"120"
"194";"2022-06-01";"549";"120"
"194";"2022-07-01";"549";"120"
"194";"2022-08-01";"549";"120"
"194";"2022-09-01";"549";"120"
"195";"2021-07-01";"315";"0"
"195";"2021-08-01";"525";"0"
"195";"2021-09-01";"525";"0"
"195";"2021-10-01";"525";"0"
"195";"2021-11-01";"525";"0"
"195";"2021-12-01";"525";"0"
"195";"2022-01-01";"525";"0"
"195";"2022-02-01";"525";"0"
"195";"2022-03-01";"525";"0"
"195";"2022-04-01";"525";"0"
"195";"2022-05-01";"525";"0"
"196";"2021-09-01";"545";"65"
"196";"2021-10-01";"545";"65"
"196";"2021-11-01";"545";"65"
"196";"2021-12-01";"545";"65"
"196";"2022-01-01";"545";"65"
"197";"2021-08-01";"664";"120"
"197";"2021-09-01";"664";"120"
"197";"2021-10-01";"664";"120"
"197";"2021-11-01";"664";"120"
"197";"2021-12-01";"664";"120"
"197";"2022-01-01";"664";"120"
"197";"2022-02-01";"664";"120"
"197";"2022-03-01";"664";"120"
"197";"2022-04-01";"664";"120"
"197";"2022-05-01";"664";"120"
"197";"2022-06-01";"664";"120"
"197";"2022-07-01";"664";"120"
"198";"2021-09-01";"388";"60"
"198";"2021-10-01";"388";"60"
"198";"2021-11-01";"388";"60"
"198";"2021-12-01";"388";"60"
"198";"2022-01-01";"388";"60"
"198";"2022-02-01";"388";"60"
"198";"2022-03-01";"388";"60"
"198";"2022-04-01";"388";"60"
"198";"2022-05-01";"388";"60"
"198";"2022-06-01";"388";"60"
"199";"2021-09-01";"466";"110"
"199";"2021-10-01";"466";"110"
"199";"2021-11-01";"466";"110"
"199";"2021-12-01";"466";"110"
"199";"2022-01-01";"466";"110"
"199";"2022-02-01";"466";"110"
"199";"2022-03-01";"466";"110"
"199";"2022-04-01";"466";"110"
"199";"2022-05-01";"466";"110"
"199";"2022-06-01";"466";"110"
"200";"2021-09-01";"603";"110"
"200";"2021-10-01";"603";"110"
"200";"2021-11-01";"603";"110"
"200";"2021-12-01";"603";"110"
"200";"2022-01-01";"603";"110"
"200";"2022-02-01";"603";"110"
"200";"2022-03-01";"603";"110"
"200";"2022-04-01";"603";"110"
"200";"2022-05-01";"603";"110"
"200";"2022-06-01";"603";"110"
"201";"2021-09-01";"536";"110"
"201";"2021-10-01";"536";"110"
"201";"2021-11-01";"536";"110"
"201";"2021-12-01";"536";"110"
"201";"2022-01-01";"536";"110"
"201";"2022-02-01";"536";"110"
"201";"2022-03-01";"536";"110"
"201";"2022-04-01";"536";"110"
"201";"2022-05-01";"536";"110"
"201";"2022-06-01";"536";"110"
"202";"2021-07-01";"301.5";"110"
"202";"2021-08-01";"536";"110"
"202";"2021-09-01";"536";"110"
"202";"2021-10-01";"536";"110"
"202";"2021-11-01";"536";"110"
"202";"2021-12-01";"536";"110"
"202";"2022-01-01";"536";"110"
"202";"2022-02-01";"536";"110"
"202";"2022-03-01";"536";"110"
"202";"2022-04-01";"536";"110"
"202";"2022-05-01";"536";"110"
"202";"2022-06-01";"536";"110"
"203";"2021-09-01";"476";"65"
"203";"2021-10-01";"476";"65"
"203";"2021-11-01";"476";"65"
"203";"2021-12-01";"476";"65"
"203";"2022-01-01";"476";"65"
"203";"2022-02-01";"476";"65"
"203";"2022-03-01";"476";"65"
"203";"2022-04-01";"476";"65"
"203";"2022-05-01";"476";"65"
"203";"2022-06-01";"476";"65"
"205";"2021-09-01";"540";"110"
"205";"2021-10-01";"540";"110"
"205";"2021-11-01";"540";"110"
"205";"2021-12-01";"540";"110"
"205";"2022-01-01";"540";"110"
"205";"2022-02-01";"540";"110"
"205";"2022-03-01";"540";"110"
"205";"2022-04-01";"540";"110"
"205";"2022-05-01";"540";"110"
"205";"2022-06-01";"540";"110"
"205";"2022-07-01";"540";"110"
"206";"2021-09-01";"392";"60"
"206";"2021-10-01";"392";"60"
"206";"2021-11-01";"392";"60"
"206";"2021-12-01";"392";"60"
"206";"2022-01-01";"392";"60"
"206";"2022-02-01";"392";"60"
"206";"2022-03-01";"392";"60"
"206";"2022-04-01";"392";"60"
"206";"2022-05-01";"392";"60"
"206";"2022-06-01";"392";"60"
"207";"2021-10-01";"154";"60"
"207";"2021-11-01";"368";"60"
"207";"2021-12-01";"368";"60"
"207";"2022-01-01";"368";"60"
"207";"2022-02-01";"368";"60"
"207";"2022-03-01";"368";"60"
"207";"2022-04-01";"368";"60"
"207";"2022-05-01";"368";"60"
"207";"2022-06-01";"368";"60"
"207";"2022-07-01";"368";"60"
"208";"2021-10-01";"154";"60"
"208";"2021-11-01";"368";"60"
"208";"2021-12-01";"368";"60"
"208";"2022-01-01";"368";"60"
"208";"2022-02-01";"368";"60"
"208";"2022-03-01";"368";"60"
"208";"2022-04-01";"368";"60"
"208";"2022-05-01";"368";"60"
"208";"2022-06-01";"368";"60"
"208";"2022-07-01";"368";"60"
"209";"2021-09-01";"485";"110"
"209";"2021-10-01";"485";"110"
"209";"2021-11-01";"485";"110"
"209";"2021-12-01";"485";"110"
"209";"2022-01-01";"485";"110"
"209";"2022-02-01";"485";"110"
"210";"2021-09-01";"532";"110"
"210";"2021-10-01";"532";"110"
"210";"2021-11-01";"532";"110"
"210";"2021-12-01";"532";"110"
"210";"2022-01-01";"532";"110"
"210";"2022-02-01";"532";"110"
"210";"2022-03-01";"532";"110"
"210";"2022-04-01";"532";"110"
"210";"2022-05-01";"532";"110"
"210";"2022-06-01";"532";"110"
"211";"2021-09-01";"392";"60"
"211";"2021-10-01";"392";"60"
"211";"2021-11-01";"392";"60"
"211";"2021-12-01";"392";"60"
"211";"2022-01-01";"392";"60"
"211";"2022-02-01";"392";"60"
"211";"2022-03-01";"392";"60"
"211";"2022-04-01";"392";"60"
"211";"2022-05-01";"392";"60"
"211";"2022-06-01";"392";"60"
"212";"2021-09-01";"540";"110"
"212";"2021-10-01";"540";"110"
"212";"2021-11-01";"540";"110"
"212";"2021-12-01";"540";"110"
"212";"2022-01-01";"540";"110"
"212";"2022-02-01";"540";"110"
"212";"2022-03-01";"540";"110"
"212";"2022-04-01";"540";"110"
"212";"2022-05-01";"540";"110"
"212";"2022-06-01";"540";"110"
"213";"2021-09-01";"545";"110"
"213";"2021-10-01";"545";"110"
"213";"2021-11-01";"545";"110"
"213";"2021-12-01";"545";"110"
"213";"2022-01-01";"545";"110"
"213";"2022-02-01";"545";"110"
"213";"2022-03-01";"545";"110"
"213";"2022-04-01";"545";"110"
"213";"2022-05-01";"545";"110"
"213";"2022-06-01";"545";"110"
"214";"2021-09-01";"540";"110"
"214";"2021-10-01";"540";"110"
"214";"2021-11-01";"540";"110"
"214";"2021-12-01";"540";"110"
"214";"2022-01-01";"540";"110"
"214";"2022-02-01";"540";"110"
"214";"2022-03-01";"540";"110"
"214";"2022-04-01";"540";"110"
"214";"2022-05-01";"540";"110"
"214";"2022-06-01";"540";"110"
"216";"2021-09-01";"476";"65"
"216";"2021-10-01";"476";"65"
"216";"2021-11-01";"476";"65"
"216";"2021-12-01";"476";"65"
"216";"2022-01-01";"476";"65"
"216";"2022-02-01";"476";"65"
"216";"2022-03-01";"476";"65"
"216";"2022-04-01";"476";"65"
"216";"2022-05-01";"476";"65"
"216";"2022-06-01";"476";"65"
"217";"2021-09-01";"36";"120"
"217";"2021-10-01";"684";"120"
"217";"2021-11-01";"684";"120"
"217";"2021-12-01";"684";"120"
"218";"2021-09-01";"410";"60"
"218";"2021-10-01";"410";"60"
"218";"2021-11-01";"410";"60"
"218";"2021-12-01";"410";"60"
"218";"2022-01-01";"410";"60"
"218";"2022-02-01";"410";"60"
"218";"2022-03-01";"410";"60"
"218";"2022-04-01";"410";"60"
"218";"2022-05-01";"409.5";"60"
"218";"2022-06-01";"410";"60"
"219";"2021-08-01";"36";"120"
"219";"2021-09-01";"684";"120"
"219";"2021-10-01";"684";"120"
"219";"2021-11-01";"684";"120"
"219";"2021-12-01";"684";"120"
"220";"2021-09-01";"443";"65"
"220";"2021-10-01";"443";"65"
"220";"2021-11-01";"443";"65"
"220";"2021-12-01";"443";"65"
"220";"2022-01-01";"443";"65"
"220";"2022-02-01";"443";"65"
"220";"2022-03-01";"443";"65"
"220";"2022-04-01";"513.45";"65"
"220";"2022-05-01";"443";"65"
"220";"2022-06-01";"443";"65"
"221";"2021-10-01";"545";"110"
"221";"2021-11-01";"545";"110"
"221";"2021-12-01";"545";"110"
"221";"2022-01-01";"545";"110"
"221";"2022-02-01";"545";"110"
"221";"2022-03-01";"545";"110"
"221";"2022-04-01";"545";"110"
"221";"2022-05-01";"545";"110"
"221";"2022-06-01";"545";"110"
"222";"2021-09-01";"437";"110"
"222";"2021-10-01";"437";"110"
"222";"2021-11-01";"437";"110"
"222";"2021-12-01";"437";"110"
"222";"2022-01-01";"437";"110"
"222";"2022-02-01";"437";"110"
"222";"2022-03-01";"437";"110"
"222";"2022-04-01";"437";"110"
"222";"2022-05-01";"437";"110"
"222";"2022-06-01";"437";"110"
"223";"2021-10-01";"540";"110"
"223";"2021-11-01";"540";"110"
"223";"2021-12-01";"540";"110"
"223";"2022-01-01";"540";"110"
"223";"2022-02-01";"540";"110"
"223";"2022-03-01";"540";"110"
"223";"2022-04-01";"540";"110"
"223";"2022-05-01";"540";"110"
"223";"2022-06-01";"540";"110"
"223";"2022-07-01";"540";"110"
"223";"2022-08-01";"540";"110"
"223";"2022-09-01";"540";"110"
"223";"2022-10-01";"540";"110"
"224";"2021-09-01";"608";"110"
"224";"2021-10-01";"608";"110"
"224";"2021-11-01";"608";"110"
"224";"2021-12-01";"608";"110"
"224";"2022-01-01";"608";"110"
"224";"2022-02-01";"608";"110"
"225";"2021-10-01";"500";"110"
"225";"2021-11-01";"500";"110"
"225";"2021-12-01";"500";"110"
"225";"2022-01-01";"500";"110"
"225";"2022-02-01";"500";"110"
"225";"2022-03-01";"500";"110"
"225";"2022-04-01";"500";"110"
"225";"2022-05-01";"500";"110"
"225";"2022-06-01";"500";"110"
"227";"2021-09-01";"369";"60"
"227";"2021-10-01";"369";"60"
"227";"2021-11-01";"369";"60"
"227";"2021-12-01";"369";"60"
"227";"2022-01-01";"369";"60"
"227";"2022-02-01";"369";"60"
"227";"2022-03-01";"369";"60"
"227";"2022-04-01";"369";"60"
"227";"2022-05-01";"369";"60"
"227";"2022-06-01";"369";"60"
"228";"2021-09-01";"340";"60"
"228";"2021-10-01";"340";"60"
"228";"2021-11-01";"340";"60"
"228";"2021-12-01";"340";"60"
"228";"2022-01-01";"340";"60"
"229";"2021-09-01";"504";"110"
"229";"2021-10-01";"504";"110"
"229";"2021-11-01";"504";"110"
"229";"2021-12-01";"504";"110"
"229";"2022-01-01";"504";"110"
"229";"2022-02-01";"504";"110"
"229";"2022-03-01";"504";"110"
"229";"2022-04-01";"504";"110"
"229";"2022-05-01";"504";"110"
"229";"2022-06-01";"504";"110"
"229";"2022-07-01";"504";"110"
"230";"2021-08-01";"50";"65"
"230";"2021-09-01";"825";"65"
"230";"2021-10-01";"825";"65"
"230";"2021-11-01";"825";"65"
"230";"2021-12-01";"825";"65"
"231";"2021-10-01";"437";"110"
"231";"2021-11-01";"437";"110"
"231";"2021-12-01";"437";"110"
"231";"2022-01-01";"437";"110"
"231";"2022-02-01";"437";"110"
"231";"2022-03-01";"437";"110"
"231";"2022-04-01";"437";"110"
"231";"2022-05-01";"437";"110"
"231";"2022-06-01";"437";"110"
"232";"2021-09-01";"540";"110"
"232";"2021-10-01";"540";"110"
"232";"2021-11-01";"540";"110"
"232";"2021-12-01";"540";"110"
"232";"2022-01-01";"540";"110"
"232";"2022-02-01";"540";"110"
"232";"2022-03-01";"540";"110"
"232";"2022-04-01";"540";"110"
"232";"2022-05-01";"540";"110"
"232";"2022-06-01";"540";"110"
"232";"2022-07-01";"540";"110"
"233";"2021-08-01";"10";"60"
"233";"2021-09-01";"366";"60"
"233";"2021-10-01";"366";"60"
"233";"2021-11-01";"366";"60"
"233";"2021-12-01";"366";"60"
"233";"2022-01-01";"366";"60"
"233";"2022-02-01";"366";"60"
"233";"2022-03-01";"366";"60"
"233";"2022-04-01";"366";"60"
"233";"2022-05-01";"366";"60"
"233";"2022-06-01";"366";"60"
"234";"2021-10-01";"694";"110"
"234";"2021-11-01";"694";"110"
"234";"2021-12-01";"694";"110"
"234";"2022-01-01";"694";"110"
"234";"2022-02-01";"694";"110"
"234";"2022-03-01";"694";"110"
"234";"2022-04-01";"694";"110"
"234";"2022-05-01";"694";"110"
"234";"2022-06-01";"694";"110"
"235";"2021-08-01";"10";"60"
"235";"2021-09-01";"368";"60"
"235";"2021-10-01";"368";"60"
"235";"2021-11-01";"368";"60"
"235";"2021-12-01";"368";"60"
"235";"2022-01-01";"368";"60"
"235";"2022-02-01";"368";"60"
"236";"2021-09-01";"409.5";"110"
"236";"2021-10-01";"410";"110"
"236";"2021-11-01";"410";"110"
"236";"2021-12-01";"410";"110"
"236";"2022-01-01";"410";"110"
"236";"2022-02-01";"410";"110"
"236";"2022-03-01";"410";"110"
"236";"2022-04-01";"410";"110"
"236";"2022-05-01";"410";"110"
"236";"2022-06-01";"410";"110"
"237";"2021-09-01";"536";"110"
"237";"2021-10-01";"536";"110"
"237";"2021-11-01";"536";"110"
"237";"2021-12-01";"536";"110"
"237";"2022-01-01";"536";"110"
"237";"2022-02-01";"536";"110"
"237";"2022-03-01";"536";"110"
"237";"2022-04-01";"536";"110"
"237";"2022-05-01";"536";"110"
"237";"2022-06-01";"536";"110"
"237";"2022-07-01";"536";"110"
"238";"2021-08-01";"37.96";"65"
"238";"2021-09-01";"391";"65"
"238";"2021-10-01";"391";"65"
"238";"2021-11-01";"391";"65"
"238";"2021-12-01";"391";"65"
"238";"2022-01-01";"391";"65"
"238";"2022-02-01";"391";"65"
"238";"2022-03-01";"391";"65"
"239";"2021-10-01";"516";"110"
"239";"2021-11-01";"516";"110"
"239";"2021-12-01";"516";"110"
"239";"2022-01-01";"516";"110"
"239";"2022-02-01";"516";"110"
"239";"2022-03-01";"516";"110"
"239";"2022-04-01";"516";"110"
"239";"2022-05-01";"516";"110"
"239";"2022-06-01";"516";"110"
"239";"2022-07-01";"516";"110"
"240";"2021-10-01";"476";"110"
"240";"2021-11-01";"476";"110"
"240";"2021-12-01";"476";"110"
"240";"2022-01-01";"476";"110"
"240";"2022-02-01";"476";"110"
"240";"2022-03-01";"476";"110"
"240";"2022-04-01";"476";"110"
"240";"2022-05-01";"476";"110"
"240";"2022-06-01";"476";"110"
"241";"2021-09-01";"516";"110"
"241";"2021-10-01";"516";"110"
"241";"2021-11-01";"516";"110"
"241";"2021-12-01";"516";"110"
"241";"2022-01-01";"516";"110"
"241";"2022-02-01";"516";"110"
"241";"2022-03-01";"516";"110"
"241";"2022-04-01";"516";"110"
"241";"2022-05-01";"516";"110"
"241";"2022-06-01";"516";"110"
"241";"2022-07-01";"516";"110"
"242";"2021-08-01";"43";"60"
"242";"2021-09-01";"740";"60"
"242";"2021-10-01";"740";"60"
"242";"2021-11-01";"740";"60"
